place_id,place_name,category,city,state,latitude,longitude,rating,review_count,price_range,indoor_outdoor,crowd_level,opening_hours,wheelchair_accessible,ramp_available,accessible_washroom,elevator_available,accessible_parking,visually_impaired_support,hearing_impaired_support,family_friendly,pet_friendly,public_transport_access,accessibility_score,distance_from_metro_km,distance_from_bus_stop_km,wifi_available,air_conditioned,study_friendly,work_friendly,group_friendly,senior_citizen_friendly,children_friendly,safety_score,cleanliness_score,service_score,ambience_score,tags,user_id,user_age_group,user_budget_preference,user_preferred_category,user_accessibility_need,interaction_type,user_rating_given,visit_frequency,time_spent_minutes,would_revisit,timestamp
PL0056,Bean There Cafe - Hyderabad,Cafe,Hyderabad,Telangana,17.471683,78.378593,2.5,6079,Budget,Both,Medium,7:00 AM - 9:00 PM,No,No,No,Yes,Yes,No,No,No,Yes,No,2.8,2.77,0.44,Yes,Yes,Yes,Yes,Yes,Yes,Yes,5.8,6,6.8,7.7,near metro|breakfast spot|artisanal coffee|cozy|senior friendly,U0056,45-54,Premium,Cafe,None,saved,,,6,,3/4/2023 10:43
PL0057,Velvet Bean - Chennai,Cafe,Chennai,Tamil Nadu,13.031474,80.247784,3.2,7722,Moderate,Outdoor,High,11:00 AM - 11:00 PM,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,8.3,4.13,1.64,Yes,Yes,Yes,No,No,Yes,Yes,6.9,8.3,7.8,7.1,cozy|pet friendly|vegan options|budget friendly|wheelchair friendly|accessible washroom|near metro,U0057,18-24,Budget,Cafe,None,visited,5,first_time,120,yes,6/4/2023 19:28
PL0058,The Brew Room - Kolkata,Cafe,Kolkata,West Bengal,22.61924,88.384587,3.6,6270,Moderate,Both,High,10:00 AM - 8:00 PM,No,Yes,No,No,No,Yes,No,Yes,No,Yes,2.3,0.88,2.02,Yes,Yes,No,Yes,Yes,No,No,5.5,7,7.4,7.7,breakfast spot|vegan options|wifi|outdoor seating|near metro,U0058,45-54,Moderate,Cafe,Visually Impaired,saved,,,5,,5/2/2024 8:56
PL0059,Kaleidoscope Coffee - Ahmedabad,Cafe,Ahmedabad,Gujarat,22.99644,72.636352,4.7,1019,Moderate,Outdoor,Low,8:00 AM - 10:00 PM,No,No,No,No,Yes,No,No,Yes,Yes,Yes,0.8,4.05,2.93,Yes,No,No,Yes,Yes,No,Yes,5.6,6.2,8.5,8.4,outdoor seating|vegan options|quiet study|work friendly|near metro,U0059,55+,Premium,Museum,Visually Impaired,visited,3.8,first_time,24,yes,3/20/2024 16:13
PL0060,Sip & Savor - Jaipur,Cafe,Jaipur,Rajasthan,26.957081,75.764497,3.6,7294,Moderate,Indoor,Low,8:00 AM - 10:00 PM,No,No,No,No,No,Yes,No,Yes,No,Yes,0.8,3.84,1.36,Yes,Yes,Yes,Yes,Yes,Yes,Yes,5,6.2,7.5,8.5,cozy|quiet study|outdoor seating|vegan options|near metro|senior friendly,U0060,35-44,Budget,Shopping Center,Elderly,clicked,,,6,,4/13/2024 9:07
PL0061,Sip & Savor - Delhi,Cafe,Delhi,Delhi,28.637681,77.222491,3.5,8346,Moderate,Indoor,Low,8:00 AM - 10:00 PM,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,7.5,4.09,2.57,Yes,No,Yes,Yes,No,Yes,Yes,7.3,8.2,7.4,7.1,pet friendly|near metro|budget friendly|vegan options|wheelchair friendly|accessible washroom|senior friendly,U0061,25-34,Moderate,Cafe,Family with Kids,saved,,,5,,10/24/2023 11:20
PL0062,The Lazy Mug - Noida,Cafe,Noida,Uttar Pradesh,28.600193,77.340611,3.8,8546,Premium,Outdoor,High,6:00 AM - 8:00 PM,No,No,No,No,Yes,No,No,No,No,Yes,1.2,2.76,2.23,Yes,Yes,Yes,No,No,No,Yes,5.9,6.6,7.7,7.6,cozy|pet friendly|near metro|vegan options,U0062,45-54,Moderate,Cafe,Elderly,viewed,,,4,,11/10/2023 10:19
PL0063,Sunrise Brew Co - Ghaziabad,Cafe,Ghaziabad,Uttar Pradesh,28.70433,77.365573,3.1,3221,Budget,Indoor,Low,10:00 AM - 11:00 PM,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,6.4,1.69,2.41,Yes,Yes,No,No,No,No,No,7.4,7.7,7.3,7.7,wifi|student hangout|outdoor seating|near metro|wheelchair friendly|accessible washroom,U0063,55+,Budget,Cinema,Visually Impaired,visited,5,frequent,26,no,9/14/2023 9:47
PL0064,Cafe Noir - Gurugram,Cafe,Gurugram,Haryana,28.53251,77.068685,2.6,6734,Moderate,Indoor,Low,9:00 AM - 6:00 PM,Yes,Yes,Yes,No,No,No,No,Yes,Yes,No,5.6,0.45,2.19,Yes,Yes,Yes,No,No,No,Yes,7.3,7.6,7.2,6,outdoor seating|vegan options|wifi|cozy|wheelchair friendly|accessible washroom,U0064,45-54,Premium,Cafe,Family with Kids,clicked,,,10,,12/21/2023 10:58
PL0065,Deja Vu Cafe - Mumbai,Cafe,Mumbai,Maharashtra,19.143055,72.796157,2.1,5090,Budget,Both,Low,10:00 AM - 6:00 PM,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,No,6.1,2.89,2.54,Yes,No,Yes,Yes,No,No,Yes,6.8,7.3,7.4,6.5,wifi|vegan options|artisanal coffee|cozy|wheelchair friendly|accessible washroom,U0065,25-34,Premium,Cafe,Elderly,saved,,,5,,2/6/2023 12:16
PL0066,Deja Vu Cafe - Pune,Cafe,Pune,Maharashtra,18.403786,73.84634,3.9,9404,Moderate,Both,High,24 Hours,No,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,4.1,4,1.96,Yes,No,Yes,Yes,No,Yes,No,6.3,7.4,8.5,7.7,vegan options|wifi|cozy|budget friendly|near metro|senior friendly,U0066,35-44,Premium,Cafe,Family with Kids,saved,,,3,,4/14/2024 12:42
PL0067,Roastery Coffee House - Bengaluru,Cafe,Bengaluru,Karnataka,13.056043,77.606413,4,1965,Moderate,Outdoor,High,8:00 AM - 10:00 PM,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,8.5,3.27,0.34,Yes,Yes,Yes,Yes,Yes,Yes,No,7.2,7.7,8.2,7.6,pet friendly|budget friendly|student hangout|cozy|wheelchair friendly|accessible washroom|near metro,U0067,25-34,Budget,Cafe,Elderly,rated,5,first_time,180,yes,11/1/2023 13:11
PL0068,Cafe Noir - Hyderabad,Cafe,Hyderabad,Telangana,17.365257,78.554615,2,4311,Budget,Indoor,Low,11:00 AM - 11:00 PM,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,7.3,4.37,2.67,Yes,No,No,Yes,No,No,Yes,6.4,7,6.5,6.5,quiet study|near metro|outdoor seating|student hangout|wheelchair friendly|accessible washroom,U0068,55+,Budget,Cafe,None,rated,3.4,occasional,73,no,2/24/2024 22:53
PL0069,Caffeine Quarters - Chennai,Cafe,Chennai,Tamil Nadu,13.109299,80.168681,2.6,8527,Budget,Outdoor,High,11:00 AM - 11:00 PM,Yes,Yes,Yes,No,No,No,Yes,Yes,No,No,6.6,0.85,1.88,Yes,Yes,Yes,Yes,Yes,No,No,6.1,7,6.7,6.8,student hangout|budget friendly|near metro|breakfast spot|wheelchair friendly|accessible washroom,U0069,45-54,Premium,Cafe,None,visited,5,first_time,153,yes,7/24/2024 15:21
PL0070,Starbucks Reserve - Kolkata,Cafe,Kolkata,West Bengal,22.609661,88.315488,2.4,7173,Moderate,Indoor,High,24 Hours,Yes,No,Yes,No,No,No,No,No,Yes,No,4.2,0.33,2.37,Yes,Yes,Yes,Yes,No,No,No,7.1,7.4,7.1,6,vegan options|outdoor seating|breakfast spot|student hangout|wheelchair friendly|accessible washroom,U0070,18-24,Budget,Library,Hearing Impaired,visited,3.7,occasional,171,no,3/26/2023 20:40
PL0071,Chai & Chat - Ahmedabad,Cafe,Ahmedabad,Gujarat,23.095631,72.500305,3,5814,Premium,Outdoor,Medium,8:00 AM - 10:00 PM,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,9.7,2.13,1.61,Yes,No,Yes,Yes,Yes,No,No,7.1,8.7,7.2,7.1,near metro|breakfast spot|vegan options|outdoor seating|wheelchair friendly|accessible washroom,U0071,55+,Moderate,Sports Complex,Hearing Impaired,saved,,,6,,5/29/2023 17:31
PL0072,Roastery Coffee House - Jaipur,Cafe,Jaipur,Rajasthan,26.991978,75.764567,3,1473,Premium,Indoor,Medium,9:00 AM - 6:00 PM,No,No,No,No,No,No,Yes,Yes,No,Yes,0.7,4.72,0.13,Yes,Yes,Yes,Yes,Yes,No,No,5.7,6.5,7.1,6.7,budget friendly|pet friendly|quiet study|work friendly|near metro,U0072,55+,Moderate,Cafe,None,visited,4,first_time,77,yes,7/24/2023 22:58
PL0073,Starbucks Reserve - Delhi,Cafe,Delhi,Delhi,28.534002,77.237976,2.5,8860,Moderate,Outdoor,Medium,6:00 AM - 8:00 PM,No,Yes,Yes,Yes,No,No,No,Yes,No,Yes,4.6,0.9,2.39,Yes,Yes,No,Yes,Yes,No,No,6,7,7.2,6.7,artisanal coffee|cozy|vegan options|wifi|accessible washroom|near metro,U0073,35-44,Budget,Library,Elderly,rated,4,first_time,30,no,10/26/2023 18:17
PL0074,Sip & Savor - Noida,Cafe,Noida,Uttar Pradesh,28.444301,77.335053,3.6,8212,Premium,Indoor,Medium,6:00 AM - 8:00 PM,No,Yes,Yes,No,No,No,No,Yes,No,Yes,3.1,4.63,0.87,Yes,Yes,Yes,No,Yes,No,No,6.3,7.1,8,7.2,wifi|work friendly|near metro|quiet study|accessible washroom,U0074,18-24,Premium,Cafe,None,visited,4.5,first_time,42,no,1/31/2024 11:17
PL0075,Barista Lavazza - Ghaziabad,Cafe,Ghaziabad,Uttar Pradesh,28.661816,77.473245,4.6,3095,Moderate,Outdoor,Medium,24 Hours,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,9.3,2.86,2.64,Yes,Yes,Yes,Yes,Yes,No,No,7.3,8.3,7.7,8.7,outdoor seating|artisanal coffee|work friendly|budget friendly|wheelchair friendly|accessible washroom|near metro,U0075,55+,Moderate,Cafe,Visually Impaired,saved,,,7,,2/20/2024 19:28
PL0076,Caffeine Quarters - Gurugram,Cafe,Gurugram,Haryana,28.462631,76.988251,2.2,7151,Moderate,Outdoor,Medium,10:00 AM - 8:00 PM,No,Yes,No,No,Yes,No,No,No,No,Yes,2.3,0.69,0.84,No,Yes,Yes,No,Yes,No,Yes,5.7,6.2,7.1,6.2,near metro|pet friendly|wifi|breakfast spot,U0076,25-34,Premium,Cafe,None,viewed,,,3,,9/21/2024 9:48
PL0077,Brew & Banter - Mumbai,Cafe,Mumbai,Maharashtra,19.176947,72.973379,4.4,1018,Moderate,Indoor,High,7:00 AM - 11:00 PM,No,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,4.8,0.57,1.64,Yes,Yes,Yes,Yes,No,No,Yes,6.8,7.5,8.6,7.4,outdoor seating|vegan options|breakfast spot|near metro|accessible washroom,U0077,35-44,Budget,Park,Hearing Impaired,viewed,,,5,,3/5/2023 8:32
PL0078,Saravana Bhavan - Pune,Restaurant,Pune,Maharashtra,18.607263,73.841014,3.9,1694,Moderate,Outdoor,Medium,10:00 AM - 8:00 PM,No,No,No,No,No,Yes,No,Yes,No,Yes,1.3,3.15,2.7,Yes,No,Yes,Yes,Yes,Yes,Yes,5.3,5.5,8.8,8.4,date night|vegetarian|premium|live music|near metro|senior friendly,U0078,45-54,Premium,Restaurant,Elderly,rated,3.8,first_time,68,yes,10/18/2023 12:05
PL0079,Copper Chimney - Bengaluru,Restaurant,Bengaluru,Karnataka,13.034498,77.565538,2.7,7036,Moderate,Both,Low,10:00 AM - 6:00 PM,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,8.1,3.55,1.86,No,Yes,No,No,Yes,Yes,No,7.5,7.9,7.6,6.4,north indian|live music|fine dining|date night|wheelchair friendly|accessible washroom|near metro,U0079,55+,Budget,Bookstore,Visually Impaired,visited,5,frequent,85,yes,5/3/2023 21:06
PL0080,Oh! Calcutta - Hyderabad,Restaurant,Hyderabad,Telangana,17.461622,78.411029,3.2,6407,Premium,Both,High,9:00 AM - 9:00 PM,Yes,Yes,Yes,No,No,No,No,No,No,Yes,5.7,3.3,2.47,Yes,Yes,No,No,Yes,Yes,Yes,6.8,7.3,7.4,7.8,buffet|live music|family outing|fine dining|wheelchair friendly|accessible washroom|near metro,U0080,55+,Moderate,Restaurant,None,clicked,,,8,,12/7/2024 18:42
PL0081,Spice Route - Chennai,Restaurant,Chennai,Tamil Nadu,13.084791,80.284514,4.2,4532,Budget,Outdoor,Medium,7:00 AM - 11:00 PM,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,8.7,0.16,0.66,No,Yes,No,No,No,No,No,8.4,8.7,7.9,7.2,live music|vegetarian|fine dining|family outing|wheelchair friendly|accessible washroom|near metro,U0081,45-54,Moderate,Tourist Attraction,Elderly,saved,,,7,,5/2/2023 13:31
PL0082,Rajdhani Thali - Kolkata,Restaurant,Kolkata,West Bengal,22.612176,88.298393,3,9760,Budget,Both,Low,9:00 AM - 6:00 PM,Yes,Yes,Yes,No,No,No,No,Yes,No,No,5.3,4.77,0.84,No,Yes,No,No,No,Yes,Yes,6.8,7.3,7.7,7.4,quick bites|north indian|group friendly|live music|wheelchair friendly|accessible washroom|senior friendly,U0082,18-24,Premium,Museum,Visually Impaired,rated,4.5,occasional,146,yes,11/26/2023 13:28
PL0083,The Bombay Canteen - Ahmedabad,Restaurant,Ahmedabad,Gujarat,23.104436,72.509709,2.4,2430,Moderate,Outdoor,Medium,9:00 AM - 6:00 PM,No,No,No,No,Yes,No,No,Yes,Yes,Yes,1.2,1.66,2.8,No,Yes,No,No,Yes,Yes,Yes,5.6,6.3,6.6,7.1,budget friendly|quick bites|live music|group friendly|near metro|senior friendly,U0083,18-24,Premium,Tourist Attraction,Visually Impaired,saved,,,7,,12/1/2023 13:13
PL0084,Spice Route - Jaipur,Restaurant,Jaipur,Rajasthan,26.95139,75.807768,4.9,2000,Moderate,Outdoor,High,10:00 AM - 8:00 PM,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,7.2,4.29,1.05,No,Yes,No,No,Yes,No,Yes,7.3,7.9,8.8,7.8,rooftop|date night|premium|vegetarian|wheelchair friendly|accessible washroom,U0084,55+,Budget,Restaurant,Wheelchair User,visited,5,occasional,38,yes,4/14/2023 21:45
PL0085,Dum Pukht - Delhi,Restaurant,Delhi,Delhi,28.536636,77.235658,3.4,324,Moderate,Both,Medium,7:00 AM - 9:00 PM,Yes,Yes,Yes,No,No,Yes,No,No,Yes,Yes,6.5,3.45,2.15,No,Yes,No,No,Yes,Yes,Yes,7.6,7.8,7.3,7.5,quick bites|date night|premium|family outing|wheelchair friendly|accessible washroom|near metro,U0085,18-24,Moderate,Cinema,None,viewed,,,4,,9/6/2023 20:02
PL0086,Buhari Hotel - Noida,Restaurant,Noida,Uttar Pradesh,28.641617,77.420697,2.2,641,Moderate,Indoor,Medium,7:00 AM - 11:00 PM,Yes,Yes,Yes,No,No,No,No,Yes,No,Yes,5.2,1.18,2.09,Yes,Yes,No,No,No,Yes,Yes,6.9,6.5,6.6,6.5,quick bites|rooftop|live music|premium|wheelchair friendly|accessible washroom|near metro,U0086,35-44,Moderate,Cafe,Wheelchair User,clicked,,,6,,5/18/2023 8:20
PL0087,Spice Route - Ghaziabad,Restaurant,Ghaziabad,Uttar Pradesh,28.566919,77.381822,4.2,5975,Premium,Indoor,Low,7:00 AM - 11:00 PM,Yes,Yes,No,No,No,No,No,Yes,No,Yes,3.9,4.99,1.15,No,Yes,No,No,Yes,Yes,Yes,6.4,6.9,8.2,7.6,premium|quick bites|buffet|vegetarian|wheelchair friendly|near metro|senior friendly,U0087,35-44,Moderate,Bookstore,None,clicked,,,8,,4/15/2024 21:55
PL0088,Dakshin - Gurugram,Restaurant,Gurugram,Haryana,28.464896,76.947249,3,7347,Premium,Indoor,High,9:00 AM - 6:00 PM,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,7,0.75,0.15,Yes,Yes,Yes,No,Yes,Yes,No,8.1,8.3,6.9,7.1,vegetarian|live music|budget friendly|north indian|wheelchair friendly|accessible washroom|near metro,U0088,18-24,Premium,Library,None,clicked,,,3,,4/9/2024 19:54
PL0089,Mainland China - Mumbai,Restaurant,Mumbai,Maharashtra,19.063684,72.993799,4.5,9462,Moderate,Both,Medium,10:00 AM - 6:00 PM,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,7.4,0.61,1.83,No,Yes,No,No,Yes,Yes,Yes,7.1,7.1,7.5,8.5,premium|north indian|date night|budget friendly|wheelchair friendly|accessible washroom|near metro,U0089,35-44,Budget,Cinema,Visually Impaired,clicked,,,10,,7/7/2024 9:04
PL0090,Truffles - Pune,Restaurant,Pune,Maharashtra,18.423056,73.910671,2.8,1460,Premium,Outdoor,Medium,9:00 AM - 9:00 PM,No,No,No,No,Yes,No,No,Yes,Yes,No,0.9,3.78,0.69,No,No,No,No,Yes,No,Yes,5.7,6.5,7.1,7,fine dining|vegetarian|live music|quick bites,U0090,35-44,Budget,Restaurant,None,viewed,,,3,,4/15/2024 18:12
PL0091,Peter Cat - Bengaluru,Restaurant,Bengaluru,Karnataka,12.943341,77.526696,4,5609,Premium,Outdoor,Low,6:00 AM - 8:00 PM,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,7.7,1.3,1.13,Yes,No,No,No,Yes,No,Yes,6.6,7.5,8.4,7.7,family outing|fine dining|budget friendly|buffet|wheelchair friendly|accessible washroom|near metro,U0091,55+,Premium,Restaurant,Visually Impaired,visited,5,first_time,138,yes,2/18/2024 22:37
PL0092,Mamagoto - Hyderabad,Restaurant,Hyderabad,Telangana,17.284727,78.483979,4.4,4570,Premium,Indoor,High,7:00 AM - 9:00 PM,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,7.7,1.15,3,No,Yes,No,No,Yes,No,Yes,7.8,8.4,8.3,8.7,rooftop|vegetarian|fine dining|live music|wheelchair friendly|accessible washroom|near metro,U0092,35-44,Budget,Restaurant,Hearing Impaired,visited,5,occasional,123,yes,8/20/2024 8:45
PL0093,Berco's - Chennai,Restaurant,Chennai,Tamil Nadu,12.976102,80.277735,4,9783,Moderate,Outdoor,Medium,7:00 AM - 9:00 PM,Yes,Yes,Yes,No,Yes,No,No,No,No,No,6.2,1.47,1.7,Yes,Yes,No,No,Yes,Yes,No,6.8,8,7.6,7.2,family outing|date night|north indian|buffet|wheelchair friendly|accessible washroom|senior friendly,U0093,25-34,Premium,Museum,Family with Kids,saved,,,7,,5/13/2023 12:35
PL0094,Punjabi By Nature - Kolkata,Restaurant,Kolkata,West Bengal,22.500083,88.315278,3.5,6109,Budget,Outdoor,High,8:00 AM - 8:00 PM,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,5,2.2,2.34,No,Yes,No,No,No,Yes,Yes,7.3,7.6,7,7.8,fine dining|date night|vegetarian|quick bites|senior friendly,U0094,25-34,Moderate,Restaurant,Hearing Impaired,clicked,,,7,,10/4/2024 20:25
PL0095,Oh! Calcutta - Ahmedabad,Restaurant,Ahmedabad,Gujarat,22.929706,72.654362,4.9,8981,Premium,Both,High,8:00 AM - 8:00 PM,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,5.1,2.59,3,Yes,Yes,No,No,Yes,Yes,Yes,6.2,8,7.6,8.4,buffet|fine dining|quick bites|date night|accessible washroom|senior friendly,U0095,25-34,Premium,Sports Complex,Elderly,saved,,,4,,7/29/2023 21:47
PL0096,Indian Accent - Jaipur,Restaurant,Jaipur,Rajasthan,26.793179,75.691275,4.7,3381,Moderate,Outdoor,Low,7:00 AM - 11:00 PM,Yes,Yes,Yes,No,Yes,No,No,No,No,No,6.3,2.06,2.75,No,Yes,No,No,No,No,Yes,6.4,7.8,8.6,8,rooftop|budget friendly|live music|premium|wheelchair friendly|accessible washroom,U0096,45-54,Moderate,Restaurant,None,clicked,,,3,,5/24/2024 22:19
PL0097,The Fatty Bao - Delhi,Restaurant,Delhi,Delhi,28.510467,77.098842,3.6,8470,Moderate,Both,Low,10:00 AM - 6:00 PM,No,Yes,Yes,No,No,No,No,No,No,No,2.9,1.36,2.85,Yes,Yes,No,No,Yes,Yes,Yes,5.8,5.6,7.6,6.7,rooftop|vegetarian|buffet|quick bites|accessible washroom|senior friendly,U0097,25-34,Budget,Restaurant,None,saved,,,3,,2/6/2024 22:36
PL0098,Toit Brewpub - Noida,Restaurant,Noida,Uttar Pradesh,28.529031,77.425828,2.2,526,Premium,Outdoor,High,24 Hours,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,7.5,1.16,2.27,Yes,Yes,No,No,Yes,Yes,Yes,6.5,8.1,6.5,6.9,budget friendly|family outing|vegetarian|live music|wheelchair friendly|accessible washroom|near metro,U0098,45-54,Budget,Restaurant,Visually Impaired,clicked,,,6,,11/30/2023 18:05
PL0099,Arsalan - Ghaziabad,Restaurant,Ghaziabad,Uttar Pradesh,28.594253,77.385183,3.1,4269,Premium,Both,Medium,24 Hours,No,No,No,No,Yes,No,No,Yes,No,No,0.7,0.11,0.28,Yes,Yes,No,Yes,Yes,No,Yes,5.8,6.4,6.6,7.1,premium|date night|buffet|budget friendly,U0099,25-34,Budget,Coworking Space,Visually Impaired,visited,3.7,first_time,97,no,1/1/2023 22:53
PL0100,Berco's - Gurugram,Restaurant,Gurugram,Haryana,28.394572,76.993326,3.7,8572,Budget,Indoor,High,7:00 AM - 9:00 PM,No,No,No,No,No,No,No,Yes,No,Yes,0,0.3,0.97,Yes,No,No,No,Yes,Yes,Yes,5.3,6,7.4,8.9,group friendly|north indian|budget friendly|buffet|near metro|senior friendly,U0100,45-54,Moderate,Restaurant,None,visited,3.3,frequent,140,no,8/11/2024 20:22
PL0101,Mia Bella - Mumbai,Restaurant,Mumbai,Maharashtra,19.014581,72.981385,4.5,6592,Moderate,Outdoor,Medium,10:00 AM - 8:00 PM,No,No,No,Yes,No,No,No,Yes,No,Yes,1.6,4.94,0.29,No,Yes,Yes,No,Yes,Yes,Yes,5.1,6.5,8.7,8.3,budget friendly|vegetarian|quick bites|north indian|near metro|senior friendly,U0101,18-24,Budget,Restaurant,Visually Impaired,rated,4.4,first_time,78,yes,4/2/2024 19:47
PL0102,The Fatty Bao - Pune,Restaurant,Pune,Maharashtra,18.550649,73.957682,2.7,3500,Budget,Indoor,Low,10:00 AM - 6:00 PM,No,No,No,No,No,No,Yes,No,No,Yes,0.8,3,0.4,Yes,No,Yes,Yes,No,Yes,No,6.4,6.7,6.8,7.6,vegetarian|buffet|group friendly|quick bites|near metro|senior friendly,U0102,25-34,Premium,Restaurant,Visually Impaired,rated,3.1,frequent,126,yes,5/18/2024 12:28
PL0103,Farzi Cafe - Bengaluru,Restaurant,Bengaluru,Karnataka,12.997761,77.526433,4,1286,Moderate,Indoor,Medium,9:00 AM - 6:00 PM,No,Yes,No,Yes,Yes,No,No,Yes,No,No,4.2,1.42,0.62,Yes,Yes,Yes,No,Yes,Yes,No,6.5,7,8.1,6.4,rooftop|live music|group friendly|buffet|senior friendly,U0103,55+,Premium,Restaurant,Visually Impaired,clicked,,,4,,3/3/2024 14:25
PL0104,Punjab Grill - Hyderabad,Restaurant,Hyderabad,Telangana,17.328045,78.549932,2.4,8625,Moderate,Both,High,10:00 AM - 6:00 PM,No,No,No,No,Yes,No,No,No,No,Yes,1,0.62,0.59,No,Yes,No,No,Yes,Yes,No,5.4,6,6.7,7,buffet|north indian|live music|group friendly|near metro|senior friendly,U0104,55+,Budget,Museum,None,saved,,,2,,7/8/2023 14:03
PL0105,Bohemia Kitchen - Chennai,Restaurant,Chennai,Tamil Nadu,13.196318,80.279136,3.9,9485,Moderate,Indoor,High,9:00 AM - 9:00 PM,Yes,Yes,No,No,No,No,Yes,Yes,No,Yes,5,2.14,2.86,No,Yes,No,No,No,Yes,No,6.3,7.9,8.3,7.2,buffet|premium|quick bites|family outing|wheelchair friendly|near metro|senior friendly,U0105,35-44,Moderate,Museum,None,saved,,,6,,2/26/2024 14:12
PL0106,Social Bar & Kitchen - Kolkata,Restaurant,Kolkata,West Bengal,22.582214,88.350867,3.2,6255,Budget,Indoor,High,8:00 AM - 10:00 PM,No,No,No,Yes,Yes,No,No,No,No,Yes,2.4,4.45,2.77,No,Yes,No,No,No,Yes,Yes,5.4,6.3,6.8,7,quick bites|buffet|north indian|family outing|near metro|senior friendly,U0106,18-24,Premium,Restaurant,None,viewed,,,2,,9/11/2023 17:51
PL0107,Rajdhani Thali - Ahmedabad,Restaurant,Ahmedabad,Gujarat,23.130037,72.589866,3.7,238,Premium,Indoor,Medium,9:00 AM - 6:00 PM,Yes,Yes,Yes,No,Yes,No,No,Yes,No,No,6.7,1.6,0.33,Yes,Yes,No,No,No,Yes,Yes,6.6,7.8,8.1,7.5,budget friendly|rooftop|north indian|buffet|wheelchair friendly|accessible washroom|senior friendly,U0107,25-34,Premium,Community Center,None,visited,5,first_time,144,yes,6/23/2023 15:15
PL0108,Burma Burma - Jaipur,Restaurant,Jaipur,Rajasthan,27.007904,75.778377,3,9392,Moderate,Indoor,High,6:00 AM - 8:00 PM,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,7.4,0.71,2.5,Yes,Yes,No,No,Yes,Yes,Yes,6.3,7.6,7.1,7,quick bites|north indian|buffet|group friendly|wheelchair friendly|accessible washroom|near metro,U0108,55+,Premium,Restaurant,None,visited,5,frequent,78,yes,12/18/2024 22:01
PL0109,Mia Bella - Delhi,Restaurant,Delhi,Delhi,28.623754,77.322048,2.1,6389,Moderate,Indoor,High,10:00 AM - 6:00 PM,Yes,Yes,No,No,No,No,No,No,No,Yes,3.7,3.88,0.7,Yes,Yes,No,No,No,Yes,Yes,6.6,7.4,7.3,6.3,premium|group friendly|north indian|quick bites|wheelchair friendly|near metro|senior friendly,U0109,55+,Budget,Park,Hearing Impaired,viewed,,,1,,3/4/2023 19:24
PL0110,Barbeque Nation - Noida,Restaurant,Noida,Uttar Pradesh,28.56677,77.503081,4,8676,Premium,Outdoor,Low,9:00 AM - 9:00 PM,No,Yes,No,No,No,No,Yes,No,No,Yes,2.8,3.41,0.23,No,No,No,No,Yes,Yes,Yes,5.6,6.7,8.1,7.3,family outing|fine dining|premium|north indian|near metro|senior friendly,U0110,35-44,Premium,Restaurant,Elderly,clicked,,,3,,3/30/2024 22:51
PL0111,Burma Burma - Ghaziabad,Restaurant,Ghaziabad,Uttar Pradesh,28.682016,77.41738,4.7,2765,Moderate,Both,Medium,10:00 AM - 8:00 PM,Yes,No,Yes,No,No,No,No,Yes,No,No,4,3.18,1.4,No,Yes,Yes,Yes,Yes,Yes,Yes,6.2,6.7,7.7,9.2,rooftop|premium|group friendly|vegetarian|wheelchair friendly|accessible washroom|senior friendly,U0111,55+,Moderate,Restaurant,None,clicked,,,7,,5/13/2023 22:56
PL0112,Oh! Calcutta - Gurugram,Restaurant,Gurugram,Haryana,28.364123,76.909986,3.3,4602,Moderate,Outdoor,Medium,10:00 AM - 11:00 PM,Yes,Yes,Yes,No,No,No,No,Yes,No,Yes,5.6,4.48,2.44,Yes,Yes,No,No,No,No,Yes,6.6,7.7,8.1,7,vegetarian|date night|premium|buffet|wheelchair friendly|accessible washroom|near metro,U0112,45-54,Premium,Restaurant,None,clicked,,,9,,2/22/2024 21:49
